review_title,product_id,rating,split_2_category,final_l0_category
Superb 👍. ,B078JT7LTD,4.6,Kitchen&HomeAppliances,Home & Office
Sujata hi lena.. ,B078JT7LTD,4.6,Kitchen&HomeAppliances,Home & Office
Good👍. ,B0BDZWMGZ1,3.8,Kitchen&HomeAppliances,Home & Office
A nice product in budget price 👌. ,B0BDZWMGZ1,3.8,Kitchen&HomeAppliances,Home & Office
Not good. ,B0BDZWMGZ1,3.8,Kitchen&HomeAppliances,Home & Office
A good product .. ,B0BDZWMGZ1,3.8,Kitchen&HomeAppliances,Home & Office
Good Product. ,B0BDZWMGZ1,3.8,Kitchen&HomeAppliances,Home & Office
Good. ,B0BDZWMGZ1,3.8,Kitchen&HomeAppliances,Home & Office
Jar was leaking even after replacing the product. ,B0BDZWMGZ1,3.8,Kitchen&HomeAppliances,Home & Office
Good. ,B0BDZWMGZ1,3.8,Kitchen&HomeAppliances,Home & Office
Good product. ,B07SYYVP69,3.9,Kitchen&HomeAppliances,Home & Office
The product is amazing. ,B07SYYVP69,3.9,Kitchen&HomeAppliances,Home & Office
Super product 👍. ,B07SYYVP69,3.9,Kitchen&HomeAppliances,Home & Office
Tuta dhakkn. ,B07SYYVP69,3.9,Kitchen&HomeAppliances,Home & Office
Good product at reasonable price. ,B07SYYVP69,3.9,Kitchen&HomeAppliances,Home & Office
Time saving. ,B07SYYVP69,3.9,Kitchen&HomeAppliances,Home & Office
Best product. ,B07SYYVP69,3.9,Kitchen&HomeAppliances,Home & Office
Product look goods and easy to handle.. ,B07SYYVP69,3.9,Kitchen&HomeAppliances,Home & Office
. ,B081RLM75M,3.9,Kitchen&HomeAppliances,Cleaning Essentials
. ,B081RLM75M,3.9,Kitchen&HomeAppliances,Cleaning Essentials
. ,B081RLM75M,3.9,Kitchen&HomeAppliances,Cleaning Essentials
. ,B081RLM75M,3.9,Kitchen&HomeAppliances,Cleaning Essentials
. ,B081RLM75M,3.9,Kitchen&HomeAppliances,Cleaning Essentials
. ,B081RLM75M,3.9,Kitchen&HomeAppliances,Cleaning Essentials
. ,B081RLM75M,3.9,Kitchen&HomeAppliances,Cleaning Essentials
. ,B081RLM75M,3.9,Kitchen&HomeAppliances,Cleaning Essentials
Good product. ,B09BL2KHQW,4.1,Kitchen&HomeAppliances,Home & Office
Delivery at door step. ,B09BL2KHQW,4.1,Kitchen&HomeAppliances,Home & Office
Price is greater than printed price.. ,B09BL2KHQW,4.1,Kitchen&HomeAppliances,Home & Office
Original spare part. ,B09BL2KHQW,4.1,Kitchen&HomeAppliances,Home & Office
Original product. ,B09BL2KHQW,4.1,Kitchen&HomeAppliances,Home & Office
Sediment filter. ,B09BL2KHQW,4.1,Kitchen&HomeAppliances,Home & Office
Good. ,B09BL2KHQW,4.1,Kitchen&HomeAppliances,Home & Office
Authentic product. ,B09BL2KHQW,4.1,Kitchen&HomeAppliances,Home & Office
It is nice ..and user-friendly. ,B0BL11S5QK,4.2,Kitchen&HomeAppliances,Home & Office
Really great product. ,B0BL11S5QK,4.2,Kitchen&HomeAppliances,Home & Office
Nice and easy to use. ,B0BL11S5QK,4.2,Kitchen&HomeAppliances,Home & Office
Good for light usage. ,B0BL11S5QK,4.2,Kitchen&HomeAppliances,Home & Office
Overall a valuable product in this range.. ,B0BL11S5QK,4.2,Kitchen&HomeAppliances,Home & Office
Good. ,B0BL11S5QK,4.2,Kitchen&HomeAppliances,Home & Office
Nice product. ,B0BL11S5QK,4.2,Kitchen&HomeAppliances,Home & Office
Nice product. ,B0BL11S5QK,4.2,Kitchen&HomeAppliances,Home & Office
Nice. Nice product fit to the purpose,B01CS4A5V4,4.1,"Heating,Cooling&AirQuality",Home & Office
Good but screws are poor quality. Stand is sturdy but screws are bad if used for 1.5T A/C outdoor stand.,B01CS4A5V4,4.1,"Heating,Cooling&AirQuality",Home & Office
Strong brackets. Strong brackets easy to mount,B01CS4A5V4,4.1,"Heating,Cooling&AirQuality",Home & Office
As required. As required,B01CS4A5V4,4.1,"Heating,Cooling&AirQuality",Home & Office
Promt delivery. https://m.media-amazon.com/images/I/61dquXG5jeL._SY88.jpg,B01CS4A5V4,4.1,"Heating,Cooling&AirQuality",Home & Office
tlob ralugnA. Angular bolt supplied is not of good quality. Had to buy another 8 numbers from market. Costed me another Rs. 140/-,B01CS4A5V4,4.1,"Heating,Cooling&AirQuality",Home & Office
Good. It is Good and strong enough. Paint may remove after years but quality is good and price is half from the one installation guy brings.,B01CS4A5V4,4.1,"Heating,Cooling&AirQuality",Home & Office
Quality of material is good but painting quality need to be improved in future product. Material quality and finishing,B01CS4A5V4,4.1,"Heating,Cooling&AirQuality",Home & Office
Lint remover. ,B09NNZ1GF7,4.3,Kitchen&HomeAppliances,Cleaning Essentials
So nice but takes longer then expected. ,B09NNZ1GF7,4.3,Kitchen&HomeAppliances,Cleaning Essentials
Perfect. ,B09NNZ1GF7,4.3,Kitchen&HomeAppliances,Cleaning Essentials
Works as promised. ,B09NNZ1GF7,4.3,Kitchen&HomeAppliances,Cleaning Essentials
Very useful product. ,B09NNZ1GF7,4.3,Kitchen&HomeAppliances,Cleaning Essentials
easy to use. ,B09NNZ1GF7,4.3,Kitchen&HomeAppliances,Cleaning Essentials
Amazing product. ,B09NNZ1GF7,4.3,Kitchen&HomeAppliances,Cleaning Essentials
Value for money. ,B09NNZ1GF7,4.3,Kitchen&HomeAppliances,Cleaning Essentials
Good enough. ,B01F7B2JCI,4.2,Kitchen&HomeAppliances,Home & Office
Nice Choice. ,B01F7B2JCI,4.2,Kitchen&HomeAppliances,Home & Office
Best price and best quality. Just go for it.. ,B01F7B2JCI,4.2,Kitchen&HomeAppliances,Home & Office
Value for money. ,B01F7B2JCI,4.2,Kitchen&HomeAppliances,Home & Office
Steel is good.. ,B01F7B2JCI,4.2,Kitchen&HomeAppliances,Home & Office
Good. ,B01F7B2JCI,4.2,Kitchen&HomeAppliances,Home & Office
Worthy product. ,B01F7B2JCI,4.2,Kitchen&HomeAppliances,Home & Office
Good. ,B01F7B2JCI,4.2,Kitchen&HomeAppliances,Home & Office
. ,B09FPP3R1D,4.1,Kitchen&HomeAppliances,Home & Office
. ,B09FPP3R1D,4.1,Kitchen&HomeAppliances,Home & Office
. ,B09FPP3R1D,4.1,Kitchen&HomeAppliances,Home & Office
. ,B09FPP3R1D,4.1,Kitchen&HomeAppliances,Home & Office
. ,B09FPP3R1D,4.1,Kitchen&HomeAppliances,Home & Office
. ,B09FPP3R1D,4.1,Kitchen&HomeAppliances,Home & Office
. ,B09FPP3R1D,4.1,Kitchen&HomeAppliances,Home & Office
. ,B09FPP3R1D,4.1,Kitchen&HomeAppliances,Home & Office
. ,B018SJJ0GE,4.4,Kitchen&HomeAppliances,Home & Office
. ,B018SJJ0GE,4.4,Kitchen&HomeAppliances,Home & Office
. ,B018SJJ0GE,4.4,Kitchen&HomeAppliances,Home & Office
. ,B018SJJ0GE,4.4,Kitchen&HomeAppliances,Home & Office
. ,B018SJJ0GE,4.4,Kitchen&HomeAppliances,Home & Office
. ,B018SJJ0GE,4.4,Kitchen&HomeAppliances,Home & Office
. ,B018SJJ0GE,4.4,Kitchen&HomeAppliances,Home & Office
. ,B018SJJ0GE,4.4,Kitchen&HomeAppliances,Home & Office
. ,B09HS1NDRQ,3.8,HomeStorage&Organization,Home & Office
. ,B09HS1NDRQ,3.8,HomeStorage&Organization,Home & Office
. ,B09HS1NDRQ,3.8,HomeStorage&Organization,Home & Office
. ,B09HS1NDRQ,3.8,HomeStorage&Organization,Home & Office
. ,B09HS1NDRQ,3.8,HomeStorage&Organization,Home & Office
. ,B09HS1NDRQ,3.8,HomeStorage&Organization,Home & Office
. ,B09HS1NDRQ,3.8,HomeStorage&Organization,Home & Office
. ,B09HS1NDRQ,3.8,HomeStorage&Organization,Home & Office
. ,B0BJ6P3LSK,4.5,Kitchen&HomeAppliances,Home & Office
. ,B0BJ6P3LSK,4.5,Kitchen&HomeAppliances,Home & Office
. ,B0BJ6P3LSK,4.5,Kitchen&HomeAppliances,Home & Office
. ,B0BJ6P3LSK,4.5,Kitchen&HomeAppliances,Home & Office
. ,B0BJ6P3LSK,4.5,Kitchen&HomeAppliances,Home & Office
. ,B0BJ6P3LSK,4.5,Kitchen&HomeAppliances,Home & Office
. ,B0BJ6P3LSK,4.5,Kitchen&HomeAppliances,Home & Office
. ,B0BJ6P3LSK,4.5,Kitchen&HomeAppliances,Home & Office
Bad servisec. Work nahi kar raha sahi karwane ke liye call nomber dijiye,B0756KCV5K,4.2,Kitchen&HomeAppliances,Home & Office
a bit costly. good performance .surface not glossy. costly than similar item of other brands,B0756KCV5K,4.2,Kitchen&HomeAppliances,Home & Office
Favourite. This is very good induction the glass on top is very fragile but it’s very easy to work with and very lightweight too,B0756KCV5K,4.2,Kitchen&HomeAppliances,Home & Office
Thankyou amazon for brand product which I received in good condition. Easy to use,B0756KCV5K,4.2,Kitchen&HomeAppliances,Home & Office
Good product. Amazon doesn't accept COD? IDK I had go for POD! Product is good. Easy to use nd long lasting too I think.,B0756KCV5K,4.2,Kitchen&HomeAppliances,Home & Office
Good. Good,B0756KCV5K,4.2,Kitchen&HomeAppliances,Home & Office
Prestage induction. I like the iduction woring fine and is good performance.,B0756KCV5K,4.2,Kitchen&HomeAppliances,Home & Office
Till now going good. Till now it is good,B0756KCV5K,4.2,Kitchen&HomeAppliances,Home & Office
Rusty Steel beater. ,B07Y5FDPKV,4.2,Kitchen&HomeAppliances,Home & Office
Product delivered in good condition but a little late than expected delivery date ... ,B07Y5FDPKV,4.2,Kitchen&HomeAppliances,Home & Office
Good product. ,B07Y5FDPKV,4.2,Kitchen&HomeAppliances,Home & Office
It's good if used properly.. ,B07Y5FDPKV,4.2,Kitchen&HomeAppliances,Home & Office
Nice..... ,B07Y5FDPKV,4.2,Kitchen&HomeAppliances,Home & Office
Worth it Buy. ,B07Y5FDPKV,4.2,Kitchen&HomeAppliances,Home & Office
gud one. ,B07Y5FDPKV,4.2,Kitchen&HomeAppliances,Home & Office
KENT 16051 Hand Blender 300 W. ,B07Y5FDPKV,4.2,Kitchen&HomeAppliances,Home & Office
Good product. ,B09MFR93KS,4,Kitchen&HomeAppliances,Home & Office
Best product. ,B09MFR93KS,4,Kitchen&HomeAppliances,Home & Office
not that much good. ,B09MFR93KS,4,Kitchen&HomeAppliances,Home & Office
Best product. ,B09MFR93KS,4,Kitchen&HomeAppliances,Home & Office
A good mixer grinder. ,B09MFR93KS,4,Kitchen&HomeAppliances,Home & Office
Looks good. ,B09MFR93KS,4,Kitchen&HomeAppliances,Home & Office
It’s a good product…not bad at all. ,B09MFR93KS,4,Kitchen&HomeAppliances,Home & Office
Go to it. ,B09MFR93KS,4,Kitchen&HomeAppliances,Home & Office
. ,B07FJNNZCJ,4.3,Kitchen&HomeAppliances,Home & Office
. ,B07FJNNZCJ,4.3,Kitchen&HomeAppliances,Home & Office
. ,B07FJNNZCJ,4.3,Kitchen&HomeAppliances,Home & Office
. ,B07FJNNZCJ,4.3,Kitchen&HomeAppliances,Home & Office
. ,B07FJNNZCJ,4.3,Kitchen&HomeAppliances,Home & Office
. ,B07FJNNZCJ,4.3,Kitchen&HomeAppliances,Home & Office
. ,B07FJNNZCJ,4.3,Kitchen&HomeAppliances,Home & Office
. ,B07FJNNZCJ,4.3,Kitchen&HomeAppliances,Home & Office
. ,B08SJVD8QD,4.2,Kitchen&HomeAppliances,Home & Office
. ,B08SJVD8QD,4.2,Kitchen&HomeAppliances,Home & Office
. ,B08SJVD8QD,4.2,Kitchen&HomeAppliances,Home & Office
. ,B08SJVD8QD,4.2,Kitchen&HomeAppliances,Home & Office
. ,B08SJVD8QD,4.2,Kitchen&HomeAppliances,Home & Office
. ,B08SJVD8QD,4.2,Kitchen&HomeAppliances,Home & Office
. ,B08SJVD8QD,4.2,Kitchen&HomeAppliances,Home & Office
. ,B08SJVD8QD,4.2,Kitchen&HomeAppliances,Home & Office
Nani's choice is still valid. ,B075S9FVRY,4.5,Kitchen&HomeAppliances,Home & Office
Good. ,B075S9FVRY,4.5,Kitchen&HomeAppliances,Home & Office
Value for money. ,B075S9FVRY,4.5,Kitchen&HomeAppliances,Home & Office
Amazing. ,B075S9FVRY,4.5,Kitchen&HomeAppliances,Home & Office
It looks great and Awesome.. ,B075S9FVRY,4.5,Kitchen&HomeAppliances,Home & Office
Best product. ,B075S9FVRY,4.5,Kitchen&HomeAppliances,Home & Office
Awesome 👌. ,B075S9FVRY,4.5,Kitchen&HomeAppliances,Home & Office
Good working. ,B075S9FVRY,4.5,Kitchen&HomeAppliances,Home & Office
Value for money.. ,B06Y36JKC3,4.1,Kitchen&HomeAppliances,Home & Office
Good product. ,B06Y36JKC3,4.1,Kitchen&HomeAppliances,Home & Office
Good Purchase. ,B06Y36JKC3,4.1,Kitchen&HomeAppliances,Home & Office
It’s Nice. ,B06Y36JKC3,4.1,Kitchen&HomeAppliances,Home & Office
Material made of plastic. ,B06Y36JKC3,4.1,Kitchen&HomeAppliances,Home & Office
Broke in first use. ,B06Y36JKC3,4.1,Kitchen&HomeAppliances,Home & Office
Good quality. ,B06Y36JKC3,4.1,Kitchen&HomeAppliances,Home & Office
Low cost. ,B06Y36JKC3,4.1,Kitchen&HomeAppliances,Home & Office
Not so Worth it. ,B0B59K1C8F,3.6,Kitchen&HomeAppliances,Cleaning Essentials
It is only for one use so as per me it's so costly. ,B0B59K1C8F,3.6,Kitchen&HomeAppliances,Cleaning Essentials
Not useful for pet hair. ,B0B59K1C8F,3.6,Kitchen&HomeAppliances,Cleaning Essentials
Good but one roll is available. ,B0B59K1C8F,3.6,Kitchen&HomeAppliances,Cleaning Essentials
Useful product. ,B0B59K1C8F,3.6,Kitchen&HomeAppliances,Cleaning Essentials
Vey helpful Product for my black clothes. ,B0B59K1C8F,3.6,Kitchen&HomeAppliances,Cleaning Essentials
Excellent product. ,B0B59K1C8F,3.6,Kitchen&HomeAppliances,Cleaning Essentials
Bad product. Product is of no use.. ,B0B59K1C8F,3.6,Kitchen&HomeAppliances,Cleaning Essentials
. ,B09P182Z2H,4.3,"Heating,Cooling&AirQuality",Home & Office
. ,B09P182Z2H,4.3,"Heating,Cooling&AirQuality",Home & Office
. ,B09P182Z2H,4.3,"Heating,Cooling&AirQuality",Home & Office
. ,B09P182Z2H,4.3,"Heating,Cooling&AirQuality",Home & Office
. ,B09P182Z2H,4.3,"Heating,Cooling&AirQuality",Home & Office
. ,B09P182Z2H,4.3,"Heating,Cooling&AirQuality",Home & Office
. ,B09P182Z2H,4.3,"Heating,Cooling&AirQuality",Home & Office
. ,B09P182Z2H,4.3,"Heating,Cooling&AirQuality",Home & Office
. ,B07GLS2563,4.2,Kitchen&HomeAppliances,Home & Office
. ,B07GLS2563,4.2,Kitchen&HomeAppliances,Home & Office
. ,B07GLS2563,4.2,Kitchen&HomeAppliances,Home & Office
. ,B07GLS2563,4.2,Kitchen&HomeAppliances,Home & Office
. ,B07GLS2563,4.2,Kitchen&HomeAppliances,Home & Office
. ,B07GLS2563,4.2,Kitchen&HomeAppliances,Home & Office
. ,B07GLS2563,4.2,Kitchen&HomeAppliances,Home & Office
. ,B07GLS2563,4.2,Kitchen&HomeAppliances,Home & Office
iT'S VERY HEAVY. ,B0BBWJFK5C,4.1,Kitchen&HomeAppliances,Cleaning Essentials
NICE PRESSURE & WORTH SPENDING:-). ,B0BBWJFK5C,4.1,Kitchen&HomeAppliances,Cleaning Essentials
Recommend product for personal use.. ,B0BBWJFK5C,4.1,Kitchen&HomeAppliances,Cleaning Essentials
Attractive product.. ,B0BBWJFK5C,4.1,Kitchen&HomeAppliances,Cleaning Essentials
High noise and machine heating to high. ,B0BBWJFK5C,4.1,Kitchen&HomeAppliances,Cleaning Essentials
Only Bucket filter  are missing..Please  send me the bucket filter only immediately.. ,B0BBWJFK5C,4.1,Kitchen&HomeAppliances,Cleaning Essentials
Good Multipurpose Product.. ,B0BBWJFK5C,4.1,Kitchen&HomeAppliances,Cleaning Essentials
Good product best in 5k segment ... ,B0BBWJFK5C,4.1,Kitchen&HomeAppliances,Cleaning Essentials
. ,B086199CWG,3.7,Kitchen&HomeAppliances,Home & Office
. ,B086199CWG,3.7,Kitchen&HomeAppliances,Home & Office
. ,B086199CWG,3.7,Kitchen&HomeAppliances,Home & Office
. ,B086199CWG,3.7,Kitchen&HomeAppliances,Home & Office
. ,B086199CWG,3.7,Kitchen&HomeAppliances,Home & Office
. ,B086199CWG,3.7,Kitchen&HomeAppliances,Home & Office
. ,B086199CWG,3.7,Kitchen&HomeAppliances,Home & Office
. ,B086199CWG,3.7,Kitchen&HomeAppliances,Home & Office
Easy to Use. ,B07B5XJ572,4.1,Kitchen&HomeAppliances,Home & Office
Good at this price. Looks premium. ,B07B5XJ572,4.1,Kitchen&HomeAppliances,Home & Office
Worth for price. ,B07B5XJ572,4.1,Kitchen&HomeAppliances,Home & Office
Seems to be good. ,B07B5XJ572,4.1,Kitchen&HomeAppliances,Home & Office
Easy to clean & i like its cool surface.. ,B07B5XJ572,4.1,Kitchen&HomeAppliances,Home & Office
Good kettle at a Reasonable price. ,B07B5XJ572,4.1,Kitchen&HomeAppliances,Home & Office
Good quality. ,B07B5XJ572,4.1,Kitchen&HomeAppliances,Home & Office
Best Thing for Bachelora. ,B07B5XJ572,4.1,Kitchen&HomeAppliances,Home & Office
No power butten to on and off.. ,B00935MGHS,4.2,Kitchen&HomeAppliances,Home & Office
Nothing. ,B00935MGHS,4.2,Kitchen&HomeAppliances,Home & Office
Product is Ok-Ok. ,B00935MGHS,4.2,Kitchen&HomeAppliances,Home & Office
It's auto close Green light is not working.. ,B00935MGHS,4.2,Kitchen&HomeAppliances,Home & Office
Good but cord length is short. Must be atleast 4 fts. ,B00935MGHS,4.2,Kitchen&HomeAppliances,Home & Office
Nice to use. ,B00935MGHS,4.2,Kitchen&HomeAppliances,Home & Office
Good. ,B00935MGHS,4.2,Kitchen&HomeAppliances,Home & Office
Good product. ,B00935MGHS,4.2,Kitchen&HomeAppliances,Home & Office
Small size is not good. ,B08YRMBK9R,3.9,"Heating,Cooling&AirQuality",Home & Office
It's a nice product. ,B08YRMBK9R,3.9,"Heating,Cooling&AirQuality",Home & Office
Gd product for this range. ,B08YRMBK9R,3.9,"Heating,Cooling&AirQuality",Home & Office
Value for money. ,B08YRMBK9R,3.9,"Heating,Cooling&AirQuality",Home & Office
Good to Buy. ,B08YRMBK9R,3.9,"Heating,Cooling&AirQuality",Home & Office
Nice product. ,B08YRMBK9R,3.9,"Heating,Cooling&AirQuality",Home & Office
Adding review after 2 months of use. ,B08YRMBK9R,3.9,"Heating,Cooling&AirQuality",Home & Office
Good. ,B08YRMBK9R,3.9,"Heating,Cooling&AirQuality",Home & Office
. ,B07JZSG42Y,4,Kitchen&HomeAppliances,Home & Office
. ,B07JZSG42Y,4,Kitchen&HomeAppliances,Home & Office
. ,B07JZSG42Y,4,Kitchen&HomeAppliances,Home & Office
. ,B07JZSG42Y,4,Kitchen&HomeAppliances,Home & Office
. ,B07JZSG42Y,4,Kitchen&HomeAppliances,Home & Office
. ,B07JZSG42Y,4,Kitchen&HomeAppliances,Home & Office
. ,B07JZSG42Y,4,Kitchen&HomeAppliances,Home & Office
. ,B07JZSG42Y,4,Kitchen&HomeAppliances,Home & Office
Absolutely loving it!. ,B088WCFPQF,4.5,Kitchen&HomeAppliances,Home & Office
Excellent product. ,B088WCFPQF,4.5,Kitchen&HomeAppliances,Home & Office
Very nice. ,B088WCFPQF,4.5,Kitchen&HomeAppliances,Home & Office
Compact way to make coffee. ,B088WCFPQF,4.5,Kitchen&HomeAppliances,Home & Office
Good one for a Black coffee lover. ,B088WCFPQF,4.5,Kitchen&HomeAppliances,Home & Office
Excellent purchase. ,B088WCFPQF,4.5,Kitchen&HomeAppliances,Home & Office
Great Product!. ,B088WCFPQF,4.5,Kitchen&HomeAppliances,Home & Office
Perfect French Press! I have got two of em!. ,B088WCFPQF,4.5,Kitchen&HomeAppliances,Home & Office
. ,B0B3TBY2YX,4.3,Kitchen&HomeAppliances,Home & Office
. ,B0B3TBY2YX,4.3,Kitchen&HomeAppliances,Home & Office
. ,B0B3TBY2YX,4.3,Kitchen&HomeAppliances,Home & Office
. ,B0B3TBY2YX,4.3,Kitchen&HomeAppliances,Home & Office
. ,B0B3TBY2YX,4.3,Kitchen&HomeAppliances,Home & Office
. ,B0B3TBY2YX,4.3,Kitchen&HomeAppliances,Home & Office
. ,B0B3TBY2YX,4.3,Kitchen&HomeAppliances,Home & Office
. ,B0B3TBY2YX,4.3,Kitchen&HomeAppliances,Home & Office
Good. ,B07D8VBYB4,4.4,Kitchen&HomeAppliances,Home & Office
Power and performance. ,B07D8VBYB4,4.4,Kitchen&HomeAppliances,Home & Office
Very useful and powerful juicer. ,B07D8VBYB4,4.4,Kitchen&HomeAppliances,Home & Office
Best quality. ,B07D8VBYB4,4.4,Kitchen&HomeAppliances,Home & Office
WORLD CLASS JUCER MIXER GRINDER. ,B07D8VBYB4,4.4,Kitchen&HomeAppliances,Home & Office
Industrial grade. ,B07D8VBYB4,4.4,Kitchen&HomeAppliances,Home & Office
A better product. ,B07D8VBYB4,4.4,Kitchen&HomeAppliances,Home & Office
Good Juicer. ,B07D8VBYB4,4.4,Kitchen&HomeAppliances,Home & Office
Nice product as expected.... ,B0BHNHMR3H,3.9,Kitchen&HomeAppliances,Home & Office
Very good quality 😊 love it. ,B0BHNHMR3H,3.9,Kitchen&HomeAppliances,Home & Office
Its leaking product as small gap. ,B0BHNHMR3H,3.9,Kitchen&HomeAppliances,Home & Office
Product is so amazing. ,B0BHNHMR3H,3.9,Kitchen&HomeAppliances,Home & Office
The colour was dull.. ,B0BHNHMR3H,3.9,Kitchen&HomeAppliances,Home & Office
Pretty good.. ,B0BHNHMR3H,3.9,Kitchen&HomeAppliances,Home & Office
User friendly. ,B0BHNHMR3H,3.9,Kitchen&HomeAppliances,Home & Office
I buy a product but in using of twice the product is not working iam totally unsatisfied of this. ,B0BHNHMR3H,3.9,Kitchen&HomeAppliances,Home & Office
