cohort_week,purchase_week,l0_category,customer_count,cohort_index
2022-05-09,2022-06-13,Cleaning Essentials,2765,5
2022-04-04,2022-05-09,"Tea, Coffee & Health Drinks",22514,5
2022-05-09,2022-05-23,"Atta, Rice & Dal",45,2
2022-05-16,2022-05-16,Organic & Premium,10287,0
2022-04-04,2022-06-20,Personal Care,21719,11
2022-04-04,2022-05-23,Munchies,109,7
2022-06-06,2022-06-06,Sauces & Spreads,9809,0
2022-05-23,2022-05-30,Instant & Frozen Food,65,1
2022-05-30,2022-06-20,"Atta, Rice & Dal",6770,3
2022-04-25,2022-05-02,Cold Drinks & Juices,9550,1
2022-04-25,2022-05-16,Munchies,7016,3
2022-03-28,2022-05-02,Paan Corner,1554,5
2022-03-28,2022-05-30,Baby Care,3340,9
2022-04-04,2022-05-30,"Atta, Rice & Dal",27754,8
2022-03-28,2022-06-06,Instant & Frozen Food,26320,10
2022-05-30,2022-05-30,Personal Care,75991,0
2022-04-04,2022-05-09,Pet Care,684,5
2022-04-25,2022-05-02,Pharma & Wellness,1299,1
2022-03-28,2022-03-28,Organic & Premium,15980,0
2022-04-25,2022-05-30,Bakery & Biscuits,4565,5
2022-04-25,2022-05-02,Vegetables & Fruits,15649,1
2022-04-11,2022-05-09,Sauces & Spreads,5819,4
2022-03-28,2022-04-18,Sweet Tooth,22265,3
2022-04-18,2022-05-02,Home & Office,4004,2
2022-04-25,2022-05-02,Personal Care,5364,1
2022-04-04,2022-05-02,Instant & Frozen Food,24596,4
2022-04-11,2022-06-06,Munchies,13116,8
2022-05-30,2022-05-30,Pharma & Wellness,13548,0
2022-04-11,2022-05-09,Bakery & Biscuits,10805,4
2022-04-04,2022-05-09,Specials,23,5
2022-04-25,2022-05-30,Sauces & Spreads,2291,5
2022-05-30,2022-05-30,Vegetables & Fruits,352657,0
2022-05-02,2022-06-06,Cold Drinks & Juices,7004,5
2022-05-02,2022-06-27,Sauces & Spreads,1629,8
2022-06-13,2022-06-13,"Dry Fruits, Masala & Oil",23752,0
2022-05-16,2022-06-13,Organic & Premium,907,4
2022-06-20,2022-06-27,Home & Office,2899,1
2022-04-18,2022-06-06,"Atta, Rice & Dal",9453,7
2022-04-11,2022-04-25,Baby Care,1246,2
2022-05-09,2022-05-16,Cleaning Essentials,2597,1
2022-04-11,2022-05-02,"Dry Fruits, Masala & Oil",17829,3
2022-05-09,2022-06-13,Dairy & Breakfast,11141,5
2022-06-13,2022-06-20,Paan Corner,583,1
2022-04-18,2022-05-23,Vegetables & Fruits,139,5
2022-04-04,2022-06-20,Sauces & Spreads,13007,11
2022-04-25,2022-06-13,"Tea, Coffee & Health Drinks",3866,7
2022-06-06,2022-06-06,Personal Care,19140,0
2022-05-23,2022-06-13,Cold Drinks & Juices,133,3
2022-04-18,2022-06-13,Pet Care,207,8
2022-05-09,2022-06-06,Bakery & Biscuits,4649,4
2022-04-25,2022-06-20,Sweet Tooth,3525,8
2022-05-16,2022-05-23,Specials,2,1
2022-04-04,2022-06-27,"Chicken, Meat & Fish",1017,12
2022-05-02,2022-06-13,Sweet Tooth,3454,6
2022-04-18,2022-05-23,Pharma & Wellness,4,5
2022-04-11,2022-06-20,Pet Care,349,10
2022-04-25,2022-04-25,"Tea, Coffee & Health Drinks",19680,0
2022-04-04,2022-04-25,Organic & Premium,7439,3
2022-04-25,2022-06-20,"Atta, Rice & Dal",7620,8
2022-05-02,2022-06-27,Bakery & Biscuits,2887,8
2022-04-18,2022-05-23,Personal Care,33,5
2022-06-06,2022-06-06,Vegetables & Fruits,36206,0
2022-04-04,2022-04-11,"Chicken, Meat & Fish",1905,1
2022-06-13,2022-06-20,Home & Office,2459,1
2022-03-28,2022-04-25,Dairy & Breakfast,80055,4
2022-06-13,2022-06-13,Cleaning Essentials,11625,0
2022-04-25,2022-05-23,Home & Office,6,4
2022-06-06,2022-06-06,Pharma & Wellness,4554,0
2022-06-06,2022-06-06,"Tea, Coffee & Health Drinks",15015,0
2022-04-11,2022-06-20,Specials,3086,10
2022-04-04,2022-06-20,Bakery & Biscuits,23871,11
2022-03-28,2022-06-27,"Atta, Rice & Dal",24663,13
2022-04-04,2022-05-23,Sweet Tooth,34,7
2022-04-18,2022-06-13,Specials,954,8
2022-06-06,2022-06-20,Home & Office,2732,2
2022-04-18,2022-06-06,"Dry Fruits, Masala & Oil",10938,7
2022-06-06,2022-06-13,Cleaning Essentials,3098,1
2022-05-02,2022-06-27,Paan Corner,381,8
2022-04-04,2022-05-16,"Chicken, Meat & Fish",1366,6
2022-06-13,2022-06-20,"Chicken, Meat & Fish",474,1
2022-05-09,2022-06-06,Sauces & Spreads,2238,4
2022-06-06,2022-06-13,Munchies,7974,1
2022-04-11,2022-05-09,Pharma & Wellness,1822,4
2022-05-30,2022-05-30,Bakery & Biscuits,85039,0
2022-05-09,2022-05-23,Cold Drinks & Juices,18,2
2022-04-11,2022-05-09,Vegetables & Fruits,24107,4
2022-06-13,2022-06-13,Baby Care,1898,0
2022-04-25,2022-05-02,Sauces & Spreads,3264,1
2022-05-23,2022-06-27,Home & Office,45,5
2022-04-04,2022-04-11,Cold Drinks & Juices,35518,1
2022-04-25,2022-05-16,Sweet Tooth,3492,3
2022-04-25,2022-06-27,Instant & Frozen Food,3071,9
2022-05-23,2022-06-20,"Dry Fruits, Masala & Oil",212,4
2022-04-11,2022-05-16,Pet Care,236,5
2022-04-25,2022-05-30,Personal Care,4284,5
2022-04-25,2022-06-06,Specials,202,6
2022-04-18,2022-05-30,Home & Office,2769,6
2022-04-18,2022-04-25,Paan Corner,618,1
2022-04-04,2022-05-16,Cold Drinks & Juices,25667,6
2022-06-13,2022-06-20,Cold Drinks & Juices,5054,1
2022-04-25,2022-05-30,Vegetables & Fruits,9931,5
2022-04-25,2022-05-02,Bakery & Biscuits,6282,1
2022-04-11,2022-05-16,Specials,20,5
2022-05-30,2022-05-30,Sauces & Spreads,38201,0
2022-04-25,2022-06-27,Baby Care,415,9
2022-04-25,2022-05-16,Instant & Frozen Food,4798,3
2022-04-25,2022-05-30,Pharma & Wellness,845,5
2022-03-28,2022-04-18,Munchies,40000,3
2022-04-18,2022-05-23,Instant & Frozen Food,16,5
2022-04-04,2022-05-02,"Atta, Rice & Dal",37983,4
2022-05-23,2022-06-06,Paan Corner,13,2
2022-04-11,2022-05-09,Personal Care,9803,4
2022-05-23,2022-06-13,"Chicken, Meat & Fish",7,3
2022-04-25,2022-06-06,Pet Care,174,6
2022-04-04,2022-06-27,Cold Drinks & Juices,15329,12
2022-05-02,2022-05-09,Home & Office,3228,1
2022-04-11,2022-06-06,Sweet Tooth,7070,8
2022-04-18,2022-05-23,Organic & Premium,4,5
2022-04-25,2022-05-30,Pet Care,117,5
2022-04-11,2022-05-16,"Atta, Rice & Dal",12351,5
2022-05-16,2022-06-06,Cleaning Essentials,2186,3
2022-04-11,2022-05-30,Sweet Tooth,5559,7
2022-04-04,2022-04-25,Personal Care,21610,3
2022-04-11,2022-05-23,Dairy & Breakfast,122,6
2022-03-28,2022-06-13,"Dry Fruits, Masala & Oil",41538,11
2022-05-23,2022-05-30,Paan Corner,7,1
2022-05-30,2022-06-13,Munchies,7603,2
2022-04-18,2022-05-09,"Chicken, Meat & Fish",566,3
2022-05-16,2022-06-13,Vegetables & Fruits,7426,4
2022-05-16,2022-05-16,Bakery & Biscuits,49661,0
2022-05-02,2022-05-09,Baby Care,680,1
2022-05-30,2022-06-27,Dairy & Breakfast,8738,4
2022-04-11,2022-04-11,Cleaning Essentials,31469,0
2022-05-16,2022-06-13,Pharma & Wellness,645,4
2022-04-18,2022-04-18,"Chicken, Meat & Fish",1505,0
2022-05-16,2022-06-13,Personal Care,2638,4
2022-05-09,2022-06-27,Munchies,3538,7
2022-05-23,2022-05-23,Munchies,361922,0
2022-04-11,2022-04-18,Baby Care,1174,1
2022-05-16,2022-06-06,"Tea, Coffee & Health Drinks",2913,3
2022-03-28,2022-06-20,Cleaning Essentials,25029,12
2022-03-28,2022-06-13,Home & Office,14405,11
2022-03-28,2022-04-04,"Dry Fruits, Masala & Oil",54386,1
2022-03-28,2022-06-20,"Chicken, Meat & Fish",2447,12
2022-06-06,2022-06-06,Organic & Premium,4348,0
2022-05-16,2022-05-16,Sauces & Spreads,20296,0
2022-04-04,2022-04-25,Vegetables & Fruits,56065,3
2022-04-18,2022-05-30,"Chicken, Meat & Fish",399,6
2022-04-04,2022-04-25,Pharma & Wellness,4610,3
2022-04-25,2022-06-27,Cleaning Essentials,2348,9
2022-03-28,2022-04-25,"Dry Fruits, Masala & Oil",51459,4
2022-04-25,2022-05-09,Paan Corner,476,2
2022-03-28,2022-04-25,Munchies,41057,4
2022-03-28,2022-06-20,Cold Drinks & Juices,29243,12
2022-04-11,2022-05-09,Organic & Premium,3057,4
2022-04-18,2022-05-02,Sweet Tooth,5612,2
2022-03-28,2022-03-28,Sauces & Spreads,24735,0
2022-05-02,2022-05-02,Pet Care,744,0
2022-05-23,2022-06-13,"Atta, Rice & Dal",116,3
2022-04-18,2022-05-30,Cold Drinks & Juices,6828,6
2022-05-23,2022-05-23,Cleaning Essentials,177115,0
2022-04-18,2022-05-09,Dairy & Breakfast,18495,3
2022-05-09,2022-05-09,Instant & Frozen Food,26351,0
2022-05-02,2022-06-20,Instant & Frozen Food,4778,7
2022-05-09,2022-05-30,Instant & Frozen Food,3332,3
2022-04-18,2022-05-09,Cold Drinks & Juices,10331,3
2022-04-04,2022-04-18,Home & Office,14162,2
2022-03-28,2022-03-28,Bakery & Biscuits,43023,0
2022-04-18,2022-04-18,Paan Corner,1294,0
2022-04-25,2022-05-30,Organic & Premium,1254,5
2022-05-02,2022-05-02,Cleaning Essentials,19183,0
2022-05-02,2022-05-02,Specials,2003,0
2022-05-02,2022-05-30,Dairy & Breakfast,10800,4
2022-04-18,2022-04-18,Cold Drinks & Juices,37721,0
2022-03-28,2022-05-16,Personal Care,20112,7
2022-04-25,2022-05-30,Sweet Tooth,3305,5
2022-04-11,2022-05-30,Pet Care,183,7
2022-05-09,2022-06-20,Organic & Premium,1319,6
2022-03-28,2022-05-02,Instant & Frozen Food,30766,5
2022-04-18,2022-04-25,"Atta, Rice & Dal",9302,1
2022-05-23,2022-05-30,Dairy & Breakfast,151,1
2022-05-23,2022-06-06,"Tea, Coffee & Health Drinks",72,2
2022-05-16,2022-05-16,Home & Office,21991,0
2022-04-25,2022-06-06,Cold Drinks & Juices,7366,6
2022-05-30,2022-06-13,Instant & Frozen Food,4901,2
2022-05-16,2022-06-20,Dairy & Breakfast,8070,5
2022-04-11,2022-06-27,Organic & Premium,1864,11
2022-03-28,2022-06-13,Sauces & Spreads,14409,11
2022-03-28,2022-03-28,Instant & Frozen Food,37756,0
2022-04-18,2022-05-09,Baby Care,869,3
2022-04-18,2022-06-27,Dairy & Breakfast,10124,10
2022-05-02,2022-06-13,"Atta, Rice & Dal",6193,6
2022-03-28,2022-06-06,Dairy & Breakfast,68591,10
2022-03-28,2022-06-27,Munchies,22095,13
2022-04-11,2022-05-30,Specials,1,7
2022-05-02,2022-05-23,Cleaning Essentials,13,3
2022-04-04,2022-06-06,Organic & Premium,6715,9
2022-06-06,2022-06-13,Cold Drinks & Juices,7747,1
2022-03-28,2022-05-16,Vegetables & Fruits,63152,7
2022-03-28,2022-06-13,Bakery & Biscuits,25886,11
2022-05-02,2022-05-02,Cold Drinks & Juices,30099,0
2022-03-28,2022-05-16,Pharma & Wellness,4040,7
2022-04-04,2022-06-06,Instant & Frozen Food,21150,9
2022-05-09,2022-06-27,"Dry Fruits, Masala & Oil",4248,7
2022-04-11,2022-05-09,Paan Corner,618,4
2022-03-28,2022-05-09,"Tea, Coffee & Health Drinks",27928,6
2022-06-20,2022-06-27,"Dry Fruits, Masala & Oil",6873,1
2022-06-06,2022-06-13,"Chicken, Meat & Fish",599,1
2022-04-04,2022-04-18,Sauces & Spreads,13329,2
2022-04-18,2022-05-02,Pet Care,229,2
2022-04-18,2022-05-02,Organic & Premium,2199,2
2022-05-02,2022-05-02,"Chicken, Meat & Fish",1377,0
2022-05-30,2022-06-27,"Tea, Coffee & Health Drinks",2277,4
2022-05-02,2022-05-02,Sweet Tooth,15502,0
2022-04-11,2022-05-30,Cleaning Essentials,6877,7
2022-04-11,2022-05-02,Dairy & Breakfast,26560,3
2022-03-28,2022-04-18,"Tea, Coffee & Health Drinks",27825,3
2022-05-09,2022-05-16,"Dry Fruits, Masala & Oil",6262,1
2022-06-06,2022-06-20,"Dry Fruits, Masala & Oil",7380,2
2022-03-28,2022-03-28,Home & Office,28539,0
2022-04-25,2022-06-06,"Chicken, Meat & Fish",424,6
2022-04-18,2022-06-20,"Tea, Coffee & Health Drinks",5165,9
2022-04-04,2022-04-04,Munchies,71717,0
2022-04-04,2022-04-18,Bakery & Biscuits,25146,2
2022-03-28,2022-05-30,"Tea, Coffee & Health Drinks",21064,9
2022-04-25,2022-05-09,Cleaning Essentials,4045,2
2022-04-04,2022-05-23,"Dry Fruits, Masala & Oil",127,7
2022-04-18,2022-05-02,Specials,506,2
2022-05-09,2022-06-06,Home & Office,2242,4
2022-04-11,2022-06-13,Instant & Frozen Food,8612,9
2022-04-11,2022-06-27,Vegetables & Fruits,11911,11
2022-06-06,2022-06-20,Sauces & Spreads,2633,2
2022-04-04,2022-06-06,Personal Care,21800,9
2022-05-30,2022-06-06,"Atta, Rice & Dal",7103,1
2022-04-25,2022-04-25,Baby Care,2343,0
2022-04-11,2022-06-27,Pharma & Wellness,1153,11
2022-06-20,2022-06-27,Bakery & Biscuits,4574,1
2022-05-23,2022-06-20,Paan Corner,15,4
2022-05-09,2022-06-20,Vegetables & Fruits,9100,6
2022-04-25,2022-05-23,Sauces & Spreads,13,4
2022-06-13,2022-06-20,Sauces & Spreads,2260,1
2022-04-04,2022-05-23,Specials,8,7
2022-05-09,2022-06-20,Pharma & Wellness,947,6
2022-04-18,2022-06-13,Sweet Tooth,4383,8
2022-04-25,2022-06-20,Pet Care,220,8
2022-05-02,2022-06-13,Pet Care,172,6
2022-04-11,2022-06-20,Sweet Tooth,6288,10
2022-05-09,2022-06-20,Personal Care,3608,6
2022-04-04,2022-05-23,"Atta, Rice & Dal",91,7
2022-03-28,2022-05-16,Organic & Premium,8014,7
2022-04-04,2022-06-20,Home & Office,13587,11
2022-04-04,2022-06-13,Cleaning Essentials,16308,10
2022-04-04,2022-05-16,Dairy & Breakfast,53314,6
2022-06-06,2022-06-20,Bakery & Biscuits,5286,2
2022-04-11,2022-04-25,Instant & Frozen Food,10631,2
2022-05-16,2022-05-23,Sweet Tooth,12,1
2022-04-04,2022-06-06,Pharma & Wellness,4282,9
2022-05-02,2022-06-13,Specials,674,6
2022-06-13,2022-06-20,Bakery & Biscuits,4682,1
2022-04-25,2022-05-23,Bakery & Biscuits,33,4
2022-05-16,2022-06-13,Cold Drinks & Juices,4191,4
2022-04-04,2022-05-23,Pet Care,1,7
2022-06-20,2022-06-27,Sauces & Spreads,2501,1
2022-04-25,2022-06-20,Specials,1675,8
2022-04-11,2022-06-27,Personal Care,5692,11
2022-04-04,2022-06-06,Vegetables & Fruits,46485,9
2022-05-02,2022-06-27,Home & Office,1694,8
2022-04-18,2022-06-27,Paan Corner,438,10
2022-04-18,2022-05-02,Vegetables & Fruits,17493,2
2022-04-18,2022-05-30,Bakery & Biscuits,5352,6
2022-05-02,2022-05-09,Sauces & Spreads,3026,1
2022-05-23,2022-06-13,Baby Care,3,3
2022-04-18,2022-05-02,Pharma & Wellness,1456,2
2022-04-25,2022-05-16,Pet Care,152,3
2022-06-27,2022-06-27,"Dry Fruits, Masala & Oil",17177,0
2022-04-11,2022-05-16,Sweet Tooth,6123,5
2022-05-23,2022-06-27,Bakery & Biscuits,90,5
2022-05-09,2022-05-30,"Atta, Rice & Dal",4578,3
2022-04-25,2022-05-09,"Dry Fruits, Masala & Oil",8821,2
2022-04-11,2022-06-06,Specials,398,8
2022-05-16,2022-06-13,"Chicken, Meat & Fish",289,4
2022-05-30,2022-05-30,Home & Office,44065,0
2022-04-04,2022-05-09,Munchies,33322,5
2022-04-11,2022-06-27,"Tea, Coffee & Health Drinks",4603,11
2022-05-02,2022-05-23,"Tea, Coffee & Health Drinks",18,3
2022-04-25,2022-05-30,"Dry Fruits, Masala & Oil",7469,5
2022-05-02,2022-05-09,Bakery & Biscuits,5949,1
2022-04-25,2022-05-16,Specials,5,3
2022-04-18,2022-05-30,Sauces & Spreads,2857,6
2022-04-11,2022-04-11,"Tea, Coffee & Health Drinks",29169,0
2022-05-16,2022-06-20,"Dry Fruits, Masala & Oil",4880,5
2022-04-11,2022-06-27,Baby Care,825,11
2022-03-28,2022-04-18,Cleaning Essentials,25928,3
2022-04-18,2022-05-02,Personal Care,6651,2
2022-03-28,2022-05-09,"Atta, Rice & Dal",41154,6
2022-05-23,2022-06-27,Sauces & Spreads,62,5
2022-04-25,2022-05-02,Home & Office,3518,1
2022-04-25,2022-06-06,Sweet Tooth,4006,6
2022-04-11,2022-05-16,"Tea, Coffee & Health Drinks",8103,5
2022-04-11,2022-06-06,Pet Care,292,8
